,datetime,channel,store_code,bill_size,source
8395484,2021-02-27 10:37:00,Pickup,D424,117273.0,Store
8395496,2021-02-27 10:38:00,Pickup,D424,62727.0,Store
8395515,2021-02-27 10:40:00,Pickup,D424,190000.0,Store
8395561,2021-02-27 10:44:00,Pickup,D424,108182.0,Store
8395772,2021-02-27 11:00:00,Pickup,D424,153636.0,Store
8395869,2021-02-27 11:06:00,Pickup,D424,255455.0,Store
8395889,2021-02-27 11:07:33,Dinein,D424,10909.0,Store
8396388,2021-02-27 11:38:00,Pickup,D424,71818.0,Store
8396619,2021-02-27 11:51:00,Delivery,D424,108182.0,WEBISTE
8396929,2021-02-27 12:06:00,Pickup,D424,243636.0,AGG-GRAB
8396988,2021-02-27 12:09:00,Delivery,D424,272727.0,AGG-FOODY
8397180,2021-02-27 12:19:12,Dinein,D424,306364.0,Store
8397249,2021-02-27 12:24:00,Pickup,D424,99091.0,Store
8397273,2021-02-27 12:25:00,Pickup,D424,180000.0,Store
8397688,2021-02-27 12:53:00,Pickup,D424,300000.0,WEBISTE
8397739,2021-02-27 12:57:00,Delivery,D424,399091.0,AGG-FOODY
8397766,2021-02-27 12:59:00,Pickup,D424,255455.0,Store
8397773,2021-02-27 13:00:00,Pickup,D424,190000.0,Store
8398079,2021-02-27 13:30:00,Pickup,D424,226364.0,Store
8398349,2021-02-27 14:08:00,Pickup,D424,207273.0,CallCenter
8398374,2021-02-27 14:12:00,Pickup,D424,228182.0,Store
8398450,2021-02-27 14:23:00,Pickup,D424,98182.0,AGG-GRAB
8398495,2021-02-27 14:29:00,Pickup,D424,262727.0,Store
8398783,2021-02-27 15:12:00,Pickup,D424,108182.0,AGG-GRAB
8398876,2021-02-27 15:24:00,Delivery,D424,328182.0,Store
8398891,2021-02-27 15:26:00,Pickup,D424,228182.0,CallCenter
8398910,2021-02-27 15:28:00,Pickup,D424,228182.0,Store
8398936,2021-02-27 15:31:00,Pickup,D424,255455.0,Store
8398962,2021-02-27 15:34:00,Pickup,D424,180909.0,AGG-GRAB
8399117,2021-02-27 15:52:00,Delivery,D424,320909.0,CallCenter
8399260,2021-02-27 16:06:28,Dinein,D424,208182.0,Store
8399291,2021-02-27 16:09:00,Pickup,D424,389091.0,Store
8399322,2021-02-27 16:12:00,Pickup,D424,219091.0,Store
8399357,2021-02-27 16:16:00,Pickup,D424,108182.0,Store
8399391,2021-02-27 16:19:00,Pickup,D424,300909.0,Store
8399433,2021-02-27 16:22:00,Delivery,D424,621818.0,WEBISTE
8399489,2021-02-27 16:27:00,Delivery,D424,292727.0,CallCenter
8399675,2021-02-27 16:42:00,Delivery,D424,237273.0,AGG-FOODY
8399677,2021-02-27 16:42:00,Delivery,D424,236364.0,AGG-FOODY
8399825,2021-02-27 16:52:00,Pickup,D424,219091.0,Store
8399875,2021-02-27 16:55:10,Dinein,D424,143636.0,Store
8399910,2021-02-27 16:57:38,Dinein,D424,71818.0,Store
8400142,2021-02-27 17:11:00,Pickup,D424,228182.0,Store
8400254,2021-02-27 17:15:12,Dinein,D424,21818.0,Store
8400285,2021-02-27 17:17:00,Pickup,D424,310000.0,Store
8400369,2021-02-27 17:21:00,Pickup,D424,219091.0,Store
8400472,2021-02-27 17:27:00,Pickup,D424,228182.0,Store
8400555,2021-02-27 17:30:00,Pickup,D424,309091.0,Store
8400660,2021-02-27 17:36:00,Pickup,D424,180909.0,Store
8400704,2021-02-27 17:38:00,Pickup,D424,536364.0,Store
8400911,2021-02-27 17:48:00,Pickup,D424,372727.0,Store
8400936,2021-02-27 17:49:00,Pickup,D424,496364.0,Store
8401035,2021-02-27 17:53:00,Delivery,D424,292727.0,WEBISTE
8401177,2021-02-27 18:00:00,Delivery,D424,453636.0,AGG-FOODY
8401493,2021-02-27 18:13:46,Dinein,D424,361818.0,Store
8401666,2021-02-27 18:20:00,Delivery,D424,137273.0,AGG-FOODY
8401799,2021-02-27 18:24:39,Dinein,D424,315455.0,Store
8402457,2021-02-27 18:51:00,Delivery,D424,362727.0,AGG-FOODY
8402515,2021-02-27 18:54:00,Pickup,D424,207273.0,AGG-GRAB
8402543,2021-02-27 18:55:00,Pickup,D424,108182.0,AGG-GRAB
8402598,2021-02-27 18:57:00,Pickup,D424,180909.0,AGG-GRAB
8402850,2021-02-27 19:07:20,Dinein,D424,334545.0,Store
8402905,2021-02-27 19:10:24,Dinein,D424,35455.0,Store
8402939,2021-02-27 19:12:00,Pickup,D424,143636.0,Store
8403016,2021-02-27 19:15:00,Pickup,D424,300909.0,CallCenter
8403153,2021-02-27 19:20:55,Dinein,D424,299091.0,Store
8403429,2021-02-27 19:34:00,Delivery,D424,128182.0,AGG-FOODY
8403483,2021-02-27 19:37:00,Pickup,D424,255455.0,Store
8403519,2021-02-27 19:38:32,Dinein,D424,288182.0,Store
8403569,2021-02-27 19:40:36,Dinein,D424,326364.0,Store
8403965,2021-02-27 20:07:00,Pickup,D424,193636.0,Store
8403988,2021-02-27 20:08:19,Dinein,D424,544545.0,Store
8404179,2021-02-27 20:26:00,Pickup,D424,300909.0,Store
8404192,2021-02-27 20:27:00,Pickup,D424,108182.0,Store
8404278,2021-02-27 20:39:00,Pickup,D424,108182.0,Store
8404337,2021-02-27 20:46:00,Delivery,D424,210000.0,CallCenter
8404392,2021-02-27 20:53:00,Pickup,D424,228182.0,Store
8404509,2021-02-27 21:16:00,Pickup,D424,190000.0,Store
8404599,2021-02-27 21:52:00,Pickup,D424,153636.0,AGG-GRAB
8404600,2021-02-27 21:55:00,Pickup,D424,107273.0,AGG-GRAB
8404617,2021-02-28 09:00:00,Pickup,D424,228182.0,Store
8404622,2021-02-28 09:04:00,Pickup,D424,108182.0,Store
8405509,2021-02-28 11:01:48,Dinein,D424,379091.0,Store
8405600,2021-02-28 11:06:00,Pickup,D424,219091.0,Store
8405602,2021-02-28 11:06:10,Dinein,D424,43636.0,Store
8405729,2021-02-28 11:13:00,Delivery,D424,171000.0,CallCenter
8405734,2021-02-28 11:13:00,Delivery,D424,153636.0,CallCenter
8405735,2021-02-28 11:13:00,Delivery,D424,284545.0,WEBISTE
8405739,2021-02-28 11:14:00,Pickup,D424,396364.0,Store
8405768,2021-02-28 11:15:00,Delivery,D424,248182.0,CallCenter
8405988,2021-02-28 11:25:03,Dinein,D424,415455.0,Store
8406005,2021-02-28 11:26:00,Delivery,D424,280000.0,Store
8406148,2021-02-28 11:33:00,Pickup,D424,255455.0,Store
8406262,2021-02-28 11:39:00,Delivery,D424,292727.0,CallCenter
8406407,2021-02-28 11:46:00,Pickup,D424,219091.0,Store
8406498,2021-02-28 11:50:00,Pickup,D424,255455.0,Store
8406757,2021-02-28 12:02:00,Delivery,D424,325455.0,CallCenter
8406853,2021-02-28 12:06:00,Delivery,D424,364545.0,AGG-FOODY
8406911,2021-02-28 12:09:00,Pickup,D424,255455.0,Store
8406936,2021-02-28 12:10:00,Delivery,D424,119091.0,AGG-FOODY
8407119,2021-02-28 12:20:00,Delivery,D424,228182.0,AGG-FOODY
8407257,2021-02-28 12:28:00,Pickup,D424,264545.0,Store
8407670,2021-02-28 12:55:00,Delivery,D424,200000.0,AGG-FOODY
8407772,2021-02-28 13:03:21,Dinein,D424,180000.0,Store
8407798,2021-02-28 13:06:00,Pickup,D424,300909.0,Store
8407905,2021-02-28 13:15:00,Pickup,D424,271818.0,Store
8407915,2021-02-28 13:16:00,Pickup,D424,271818.0,Store
8408035,2021-02-28 13:26:00,Pickup,D424,190000.0,AGG-GRAB
8408053,2021-02-28 13:28:00,Pickup,D424,252727.0,AGG-GRAB
8408072,2021-02-28 13:29:00,Pickup,D424,108182.0,AGG-GRAB
8408076,2021-02-28 13:30:00,Pickup,D424,108182.0,AGG-GRAB
8408094,2021-02-28 13:32:00,Delivery,D424,228182.0,AGG-FOODY
8408243,2021-02-28 13:49:00,Pickup,D424,228182.0,Store
8408280,2021-02-28 13:53:00,Pickup,D424,108182.0,Store
8408627,2021-02-28 14:42:00,Pickup,D424,701818.0,Store
8408895,2021-02-28 15:16:00,Pickup,D424,300000.0,Store
8408952,2021-02-28 15:21:00,Pickup,D424,363636.0,CallCenter
8408975,2021-02-28 15:23:00,Pickup,D424,117273.0,AGG-GRAB
8409000,2021-02-28 15:25:00,Pickup,D424,107273.0,AGG-GRAB
8409022,2021-02-28 15:27:00,Pickup,D424,161818.0,AGG-GRAB
8409034,2021-02-28 15:29:00,Pickup,D424,108182.0,Store
8409326,2021-02-28 15:57:00,Pickup,D424,180909.0,AGG-GRAB
8409357,2021-02-28 16:00:00,Delivery,D424,160000.0,AGG-FOODY
8409495,2021-02-28 16:12:00,Delivery,D424,108182.0,WEBISTE
8409513,2021-02-28 16:13:00,Pickup,D424,71818.0,Store
8409566,2021-02-28 16:17:00,Pickup,D424,108182.0,Store
8409699,2021-02-28 16:27:00,Pickup,D424,108182.0,Store
8409804,2021-02-28 16:35:00,Pickup,D424,99091.0,Store
8410280,2021-02-28 17:04:46,Dinein,D424,199091.0,Store
8410388,2021-02-28 17:09:00,Pickup,D424,217273.0,Store
8410536,2021-02-28 17:17:00,Pickup,D424,300000.0,Store
8410701,2021-02-28 17:25:18,Dinein,D424,170909.0,Store
8410736,2021-02-28 17:27:01,Dinein,D424,27273.0,Store
8410803,2021-02-28 17:30:11,Dinein,D424,253636.0,Store
8411189,2021-02-28 17:48:00,Pickup,D424,108182.0,Store
8411243,2021-02-28 17:50:00,Pickup,D424,180909.0,Store
8411424,2021-02-28 17:58:00,Pickup,D424,255455.0,Store
8411611,2021-02-28 18:06:00,Delivery,D424,248182.0,WEBISTE
8411619,2021-02-28 18:06:00,Delivery,D424,283636.0,CallCenter
8411648,2021-02-28 18:07:00,Delivery,D424,137273.0,AGG-FOODY
8412272,2021-02-28 18:31:13,Dinein,D424,171818.0,Store
8412442,2021-02-28 18:38:41,Dinein,D424,298182.0,Store
8412561,2021-02-28 18:43:00,Pickup,D424,228182.0,Store
8412588,2021-02-28 18:44:00,Pickup,D424,108182.0,Store
8412841,2021-02-28 18:55:00,Pickup,D424,98182.0,Store
8412965,2021-02-28 19:00:00,Delivery,D424,228182.0,AGG-FOODY
8413010,2021-02-28 19:02:00,Pickup,D424,228182.0,Store
8413108,2021-02-28 19:05:00,Delivery,D424,248182.0,Store
8413109,2021-02-28 19:05:00,Delivery,D424,382727.0,AGG-FOODY
8413329,2021-02-28 19:16:00,Pickup,D424,219091.0,Store
8413388,2021-02-28 19:19:00,Pickup,D424,228182.0,Store
8413557,2021-02-28 19:27:58,Dinein,D424,299091.0,Store
8413694,2021-02-28 19:34:24,Dinein,D424,135455.0,Store
8413790,2021-02-28 19:40:03,Dinein,D424,35455.0,Store
8413878,2021-02-28 19:46:00,Pickup,D424,198182.0,Store
8413927,2021-02-28 19:49:00,Delivery,D424,248182.0,WEBISTE
8414011,2021-02-28 19:55:00,Pickup,D424,300909.0,Store
8414073,2021-02-28 20:00:00,Delivery,D424,248182.0,CallCenter
8414079,2021-02-28 20:00:00,Delivery,D424,283636.0,Store
8414108,2021-02-28 20:02:00,Pickup,D424,190000.0,Store
8414170,2021-02-28 20:05:00,Pickup,D424,255455.0,Store
8414240,2021-02-28 20:11:00,Pickup,D424,228182.0,Store
8414262,2021-02-28 20:13:00,Pickup,D424,108182.0,Store
8414504,2021-02-28 20:37:21,Dinein,D424,10909.0,Store
8414570,2021-02-28 20:47:00,Pickup,D424,180000.0,AGG-GRAB
8414581,2021-02-28 20:49:00,Pickup,D424,108182.0,AGG-GRAB
8414593,2021-02-28 20:51:00,Pickup,D424,71818.0,AGG-GRAB
8414627,2021-02-28 20:56:00,Pickup,D424,255455.0,Store
8414643,2021-02-28 20:59:00,Delivery,D424,137273.0,AGG-FOODY
8414709,2021-02-28 21:12:16,Dinein,D424,10909.0,Store
8414839,2021-03-01 09:42:00,Pickup,D424,180909.0,Store
8415564,2021-03-01 11:50:00,Delivery,D424,236364.0,AGG-FOODY
8415664,2021-03-01 12:01:47,Dinein,D424,440909.0,Store
8415827,2021-03-01 12:19:00,Delivery,D424,108182.0,Store
8416064,2021-03-01 12:48:04,Dinein,D424,317273.0,Store
8416234,2021-03-01 13:26:00,Pickup,D424,308182.0,Store
8416484,2021-03-01 14:44:09,Dinein,D424,289091.0,Store
8416579,2021-03-01 15:14:00,Pickup,D424,228182.0,Store
8416628,2021-03-01 15:23:00,Pickup,D424,262727.0,Store
8416717,2021-03-01 15:44:00,Pickup,D424,108182.0,Store
8416728,2021-03-01 15:46:00,Delivery,D424,227273.0,AGG-FOODY
8416904,2021-03-01 16:18:00,Delivery,D424,366364.0,CallCenter
8416933,2021-03-01 16:21:08,Dinein,D424,308182.0,Store
8417006,2021-03-01 16:32:00,Pickup,D424,228182.0,Store
8417040,2021-03-01 16:36:00,Pickup,D424,180909.0,Store
8417053,2021-03-01 16:37:00,Pickup,D424,353636.0,WEBISTE
8417244,2021-03-01 16:57:00,Pickup,D424,228182.0,Store
8417281,2021-03-01 17:01:00,Pickup,D424,228182.0,Store
8417291,2021-03-01 17:02:15,Dinein,D424,299091.0,Store
8417504,2021-03-01 17:23:00,Pickup,D424,262727.0,Store
8417677,2021-03-01 17:39:00,Dinein,D424,71818.0,Store
8417952,2021-03-01 18:02:00,Pickup,D424,99091.0,Store
8418080,2021-03-01 18:11:00,Pickup,D424,99091.0,Store
8418232,2021-03-01 18:23:00,Pickup,D424,117273.0,Store
8418337,2021-03-01 18:30:00,Pickup,D424,207273.0,Store
8418339,2021-03-01 18:30:00,Delivery,D424,248182.0,WEBISTE
8418424,2021-03-01 18:36:00,Pickup,D424,180909.0,AGG-GRAB
8418442,2021-03-01 18:37:00,Pickup,D424,299091.0,AGG-GRAB
8418462,2021-03-01 18:38:00,Delivery,D424,181818.0,AGG-FOODY
8418472,2021-03-01 18:39:00,Pickup,D424,153636.0,AGG-GRAB
8418752,2021-03-01 19:00:00,Pickup,D424,219091.0,Store
8418760,2021-03-01 19:00:36,Dinein,D424,180909.0,Store
8418859,2021-03-01 19:09:00,Pickup,D424,180909.0,Store
8418920,2021-03-01 19:14:00,Pickup,D424,363636.0,Store
8418931,2021-03-01 19:15:00,Pickup,D424,228182.0,Store
8419254,2021-03-01 19:43:00,Delivery,D424,128182.0,AGG-FOODY
8419388,2021-03-01 19:55:57,Dinein,D424,190000.0,Store
8419439,2021-03-01 20:01:00,Delivery,D424,128182.0,WEBISTE
8419446,2021-03-01 20:02:00,Delivery,D424,363636.0,AGG-FOODY
8419484,2021-03-01 20:07:00,Pickup,D424,35455.0,CallCenter
8419522,2021-03-01 20:12:00,Delivery,D424,137273.0,AGG-FOODY
8419678,2021-03-01 20:37:51,Dinein,D424,10909.0,Store
8419723,2021-03-01 20:44:10,Dinein,D424,21818.0,Store
8419780,2021-03-01 20:53:15,Dinein,D424,10909.0,Store
8419814,2021-03-01 21:00:00,Pickup,D424,108182.0,AGG-GRAB
8419948,2021-03-02 09:35:00,Pickup,D424,263636.0,Store
8419980,2021-03-02 10:03:00,Delivery,D424,190000.0,Store
8420044,2021-03-02 10:34:00,Pickup,D424,228182.0,Store
8420079,2021-03-02 10:45:00,Pickup,D424,219091.0,Store
8420099,2021-03-02 10:50:00,Delivery,D424,228182.0,AGG-FOODY
8420205,2021-03-02 11:11:00,Pickup,D424,190000.0,Store
8420254,2021-03-02 11:17:00,Pickup,D424,1811818.0,CallCenter
8420262,2021-03-02 11:18:00,Pickup,D424,108182.0,WEBISTE
8420368,2021-03-02 11:35:00,Delivery,D424,210000.0,Store
8420924,2021-03-02 13:12:00,Pickup,D424,108182.0,Store
8420952,2021-03-02 13:18:43,Dinein,D424,21818.0,Store
8421025,2021-03-02 13:43:00,Delivery,D424,282727.0,AGG-FOODY
8421312,2021-03-02 15:19:00,Pickup,D424,300000.0,Store
8421324,2021-03-02 15:23:00,Delivery,D424,282727.0,WEBISTE
8421475,2021-03-02 15:59:00,Pickup,D424,180909.0,Store
8421516,2021-03-02 16:06:33,Dinein,D424,252727.0,Store
8421534,2021-03-02 16:10:00,Pickup,D424,180909.0,CallCenter
8421589,2021-03-02 16:18:00,Delivery,D424,382727.0,AGG-FOODY
8421620,2021-03-02 16:21:00,Pickup,D424,190000.0,AGG-GRAB
8421766,2021-03-02 16:38:32,Dinein,D424,207273.0,Store
8421800,2021-03-02 16:43:00,Delivery,D424,128182.0,AGG-FOODY
8421803,2021-03-02 16:43:00,Pickup,D424,143636.0,Store
8421820,2021-03-02 16:45:00,Pickup,D424,71818.0,Store
8421843,2021-03-02 16:47:00,Pickup,D424,108182.0,Store
8421874,2021-03-02 16:50:08,Dinein,D424,35455.0,Store
8422057,2021-03-02 17:07:55,Dinein,D424,99091.0,Store
8422102,2021-03-02 17:12:00,Delivery,D424,180909.0,WEBISTE
8422233,2021-03-02 17:25:00,Pickup,D424,108182.0,Store
8422367,2021-03-02 17:37:43,Dinein,D424,317273.0,Store
8422519,2021-03-02 17:51:00,Pickup,D424,180909.0,Store
8422598,2021-03-02 17:58:00,Pickup,D424,190000.0,AGG-GRAB
8422677,2021-03-02 18:04:42,Dinein,D424,265455.0,Store
8422758,2021-03-02 18:11:00,Pickup,D424,99091.0,Store
8423021,2021-03-02 18:33:00,Delivery,D424,219091.0,WEBISTE
8423064,2021-03-02 18:36:00,Pickup,D424,426364.0,Store
8423083,2021-03-02 18:38:00,Pickup,D424,62727.0,Store
8423221,2021-03-02 18:47:00,Pickup,D424,219091.0,Store
8423429,2021-03-02 19:02:00,Pickup,D424,190000.0,Store
8423583,2021-03-02 19:14:12,Dinein,D424,180909.0,Store
8423841,2021-03-02 19:36:00,Pickup,D424,71818.0,Store
8423954,2021-03-02 19:50:00,Pickup,D424,99091.0,Store
8423964,2021-03-02 19:51:00,Pickup,D424,18182.0,Store
8424273,2021-03-02 20:30:00,Dinein,D424,10909.0,Store
8424350,2021-03-02 20:43:01,Dinein,D424,385455.0,Store
8424386,2021-03-02 20:49:55,Dinein,D424,180909.0,Store
8424446,2021-03-02 21:02:47,Dinein,D424,108182.0,Store
8424510,2021-03-02 21:20:00,Pickup,D424,254545.0,Store
8424622,2021-03-03 10:13:00,Delivery,D424,128182.0,WEBISTE
8424630,2021-03-03 10:15:00,Pickup,D424,300909.0,Store
8424781,2021-03-03 11:03:00,Pickup,D424,255455.0,CallCenter
8425035,2021-03-03 11:44:13,Dinein,D424,299091.0,Store
8425250,2021-03-03 12:15:00,Delivery,D424,1180000.0,Store
8425567,2021-03-03 13:27:00,Delivery,D424,228182.0,AGG-FOODY
8425568,2021-03-03 13:27:00,Delivery,D424,614545.0,Store
8425661,2021-03-03 13:57:00,Pickup,D424,310000.0,Store
8425675,2021-03-03 14:03:00,Delivery,D424,320909.0,CallCenter
8425694,2021-03-03 14:10:00,Pickup,D424,252727.0,AGG-GRAB
8425799,2021-03-03 14:42:00,Delivery,D424,300000.0,AGG-FOODY
8425859,2021-03-03 15:01:00,Delivery,D424,330000.0,CallCenter
8426021,2021-03-03 15:42:00,Pickup,D424,189091.0,CallCenter
8426117,2021-03-03 16:00:15,Dinein,D424,193636.0,Store
8426134,2021-03-03 16:03:58,Dinein,D424,197273.0,Store
8426147,2021-03-03 16:06:00,Delivery,D424,237273.0,AGG-FOODY
8426324,2021-03-03 16:27:00,Pickup,D424,219091.0,Store
8426411,2021-03-03 16:37:00,Pickup,D424,108182.0,Store
8426446,2021-03-03 16:41:47,Dinein,D424,188182.0,Store
8426461,2021-03-03 16:43:00,Delivery,D424,117273.0,CallCenter
8426644,2021-03-03 17:02:33,Dinein,D424,198182.0,Store
8426685,2021-03-03 17:07:00,Pickup,D424,228182.0,Store
8426739,2021-03-03 17:12:00,Pickup,D424,219091.0,Store
8426902,2021-03-03 17:27:58,Dinein,D424,71818.0,Store
8427041,2021-03-03 17:40:00,Pickup,D424,327273.0,Store
8427056,2021-03-03 17:42:00,Delivery,D424,364545.0,CallCenter
8427153,2021-03-03 17:50:00,Delivery,D424,300909.0,WEBISTE
8427483,2021-03-03 18:18:51,Dinein,D424,21818.0,Store
8427877,2021-03-03 18:46:00,Pickup,D424,71818.0,Store
8428091,2021-03-03 19:02:00,Delivery,D424,634545.0,AGG-FOODY
8428137,2021-03-03 19:05:00,Pickup,D424,271818.0,AGG-GRAB
8428150,2021-03-03 19:07:00,Pickup,D424,108182.0,AGG-GRAB
8428316,2021-03-03 19:21:00,Pickup,D424,71818.0,Store
8428378,2021-03-03 19:26:00,Delivery,D424,128182.0,AGG-FOODY
8428449,2021-03-03 19:32:51,Dinein,D424,108182.0,Store
8428483,2021-03-03 19:35:31,Dinein,D424,10909.0,Store
8428542,2021-03-03 19:41:08,Dinein,D424,243636.0,Store
8428561,2021-03-03 19:43:00,Pickup,D424,108182.0,Store
8428597,2021-03-03 19:47:00,Pickup,D424,71818.0,AGG-GRAB
8428674,2021-03-03 19:56:00,Pickup,D424,108182.0,Store
8428712,2021-03-03 20:00:00,Pickup,D424,108182.0,Store
8428723,2021-03-03 20:02:00,Delivery,D424,320909.0,WEBISTE
8428726,2021-03-03 20:02:00,Delivery,D424,200909.0,AGG-FOODY
8428899,2021-03-03 20:22:00,Pickup,D424,180000.0,AGG-GRAB
8428917,2021-03-03 20:24:31,Dinein,D424,10909.0,Store
8428933,2021-03-03 20:27:00,Pickup,D424,255455.0,Store
8429278,2021-03-04 09:36:00,Pickup,D424,108182.0,Store
8429286,2021-03-04 09:46:00,Pickup,D424,108182.0,Store
8429664,2021-03-04 11:22:00,Pickup,D424,243636.0,AGG-GRAB
8429899,2021-03-04 11:51:00,Delivery,D424,529091.0,CallCenter
8429916,2021-03-04 11:53:00,Pickup,D424,228182.0,Store
8430384,2021-03-04 13:05:00,Pickup,D424,190000.0,AGG-GRAB
8430489,2021-03-04 13:36:00,Delivery,D424,271818.0,AGG-FOODY
8430718,2021-03-04 14:42:00,Delivery,D424,275455.0,CallCenter
8430719,2021-03-04 14:42:00,Delivery,D424,153636.0,Store
8430826,2021-03-04 15:14:00,Pickup,D424,180909.0,Store
8430854,2021-03-04 15:20:00,Delivery,D424,263636.0,AGG-FOODY
8430911,2021-03-04 15:34:00,Pickup,D424,229091.0,AGG-GRAB
8430968,2021-03-04 15:45:00,Delivery,D424,411818.0,CallCenter
8430991,2021-03-04 15:49:00,Delivery,D424,320909.0,Store
8430992,2021-03-04 15:49:00,Delivery,D424,248182.0,CallCenter
8431047,2021-03-04 15:59:00,Pickup,D424,153636.0,Store
8431061,2021-03-04 16:01:00,Pickup,D424,334545.0,AGG-GRAB
8431081,2021-03-04 16:05:47,Dinein,D424,299091.0,Store
8431194,2021-03-04 16:20:41,Dinein,D424,225455.0,Store
8431243,2021-03-04 16:27:00,Pickup,D424,262727.0,Store
8431258,2021-03-04 16:28:09,Dinein,D424,188182.0,Store
8431270,2021-03-04 16:30:00,Pickup,D424,143636.0,Store
8431293,2021-03-04 16:32:17,Dinein,D424,333636.0,Store
8431305,2021-03-04 16:34:00,Delivery,D424,200909.0,WEBISTE
8431379,2021-03-04 16:40:00,Delivery,D424,497273.0,AGG-FOODY
8431414,2021-03-04 16:44:00,Pickup,D424,108182.0,AGG-GRAB
8431582,2021-03-04 17:00:52,Dinein,D424,360909.0,Store
8431676,2021-03-04 17:09:00,Pickup,D424,98182.0,Store
8431684,2021-03-04 17:10:00,Delivery,D424,248182.0,CallCenter
8431691,2021-03-04 17:10:52,Dinein,D424,234545.0,Store
8431747,2021-03-04 17:14:25,Dinein,D424,196364.0,Store
8431791,2021-03-04 17:19:00,Delivery,D424,128182.0,WEBISTE
8431845,2021-03-04 17:23:00,Delivery,D424,320909.0,WEBISTE
8431902,2021-03-04 17:28:00,Pickup,D424,219091.0,Store
8431999,2021-03-04 17:37:47,Dinein,D424,100000.0,Store
8432090,2021-03-04 17:44:00,Delivery,D424,108182.0,Store
8432158,2021-03-04 17:49:00,Pickup,D424,310000.0,Store
8432230,2021-03-04 17:55:00,Delivery,D424,239091.0,WEBISTE
8432246,2021-03-04 17:56:00,Pickup,D424,143636.0,Store
8432276,2021-03-04 17:58:17,Dinein,D424,225455.0,Store
8432482,2021-03-04 18:12:12,Dinein,D424,279091.0,Store
8432543,2021-03-04 18:17:07,Dinein,D424,470909.0,Store
8432595,2021-03-04 18:21:00,Pickup,D424,108182.0,Store
8432728,2021-03-04 18:29:27,Dinein,D424,316364.0,Store
8432763,2021-03-04 18:32:00,Pickup,D424,226364.0,Store
8432847,2021-03-04 18:38:00,Delivery,D424,274545.0,Store
8432896,2021-03-04 18:42:00,Pickup,D424,108182.0,Store
8432914,2021-03-04 18:43:07,Dinein,D424,71818.0,Store
8433154,2021-03-04 18:58:46,Dinein,D424,361818.0,Store
8433340,2021-03-04 19:11:00,Pickup,D424,180909.0,AGG-GRAB
8433374,2021-03-04 19:13:06,Dinein,D424,408182.0,Store
8433573,2021-03-04 19:27:00,Pickup,D424,108182.0,AGG-GRAB
8433623,2021-03-04 19:30:40,Dinein,D424,410909.0,Store
8433659,2021-03-04 19:33:22,Dinein,D424,108182.0,Store
8433717,2021-03-04 19:37:48,Dinein,D424,334545.0,Store
8433759,2021-03-04 19:42:00,Delivery,D424,200000.0,AGG-FOODY
8433866,2021-03-04 19:50:50,Dinein,D424,262727.0,Store
8434001,2021-03-04 20:02:56,Dinein,D424,35455.0,Store
8434076,2021-03-04 20:12:00,Pickup,D424,226364.0,Store
8434207,2021-03-04 20:28:00,Pickup,D424,108182.0,Store
8434209,2021-03-04 20:28:00,Pickup,D424,309091.0,Store
8434229,2021-03-04 20:32:00,Pickup,D424,45455.0,Store
8434301,2021-03-04 20:42:00,Pickup,D424,190000.0,Store
8434334,2021-03-04 20:48:00,Pickup,D424,255455.0,Store
8434391,2021-03-04 20:57:00,Pickup,D424,307273.0,Store
8434433,2021-03-04 21:05:00,Pickup,D424,108182.0,Store
8434469,2021-03-04 21:14:00,Pickup,D424,35455.0,Store
8434488,2021-03-04 21:20:00,Pickup,D424,108182.0,Store
8434712,2021-03-05 10:28:00,Pickup,D424,71818.0,AGG-GRAB
8434739,2021-03-05 10:35:00,Delivery,D424,320909.0,CallCenter
8434741,2021-03-05 10:35:00,Delivery,D424,128182.0,WEBISTE
8434903,2021-03-05 11:10:00,Delivery,D424,275455.0,CallCenter
8434980,2021-03-05 11:21:00,Delivery,D424,239091.0,WEBISTE
8435045,2021-03-05 11:29:00,Dinein,D424,21818.0,Store
8435294,2021-03-05 11:58:00,Delivery,D424,128182.0,WEBISTE
8435359,2021-03-05 12:05:14,Dinein,D424,117273.0,Store
8435404,2021-03-05 12:10:00,Pickup,D424,317273.0,Store
8435789,2021-03-05 13:05:00,Pickup,D424,71818.0,AGG-GRAB
8435804,2021-03-05 13:07:00,Pickup,D424,190000.0,AGG-GRAB
8435999,2021-03-05 13:58:00,Delivery,D424,272727.0,AGG-FOODY
8436002,2021-03-05 13:58:00,Pickup,D424,108182.0,Store
8436047,2021-03-05 14:07:00,Pickup,D424,27273.0,Store
8436086,2021-03-05 14:20:00,Pickup,D424,293636.0,AGG-GRAB
8436131,2021-03-05 14:31:31,Dinein,D424,343636.0,Store
